sales_id,product_id,store_id,product_name,brand,category,volume_ml,alcohol_percentage,store_name,city,state,region,store_type,sales_date,quantity_sold,unit_price,total_sales,email,transaction_id,payment_method,source_system
180,103,144,Ciroc Nation,Ciroc,Rum,1000,29.16,Flores-Tucker,Port Amberstad,CO,Southeast,Retail,2025-05-13,22,56.91,1252.02,,,,CRM_2
181,108,118,Don Julio Family,Don,Vodka,500,27.32,Willis-Wells,East Richard,IN,Southeast,Retail,2025-05-26,39,47.34,1846.26,,,,CRM_2
182,107,119,Tanqueray Real,Tanqueray,Whisky,700,18.45,Salazar LLC,Blakeborough,MP,West,Wholesale,2025-04-13,37,92.95,3439.15,,,,CRM_2
183,101,145,Don Julio Card,Don,Liqueur,500,30.41,"Martin, Prince and Joseph",North Ronald,FM,Southeast,Wholesale,2025-05-07,37,49.67,1837.79,,,,CRM_2
184,102,129,Captain Morgan Enter,Captain,Gin,500,38.96,"Barnes, Summers and Hammond",Johntown,AR,Northeast,Retail,2025-04-25,12,52.23,626.76,,,,CRM_2
185,107,113,Don Julio Force,Don,Tequila,750,30.94,Wilson-King,Hoovermouth,MI,Northeast,Retail,2025-03-31,4,23.93,95.72,,,,CRM_2
186,102,140,Guinness Real,Guinness,Beer,750,35.77,Ball-Hayes,Suarezfort,WA,Northeast,Retail,2025-05-06,5,83.03,415.15,,,,CRM_2
187,102,132,Baileys Analysis,Baileys,Beer,700,34.15,Morales and Sons,Andreachester,SD,West,Wholesale,2025-05-25,20,67.91,1358.2,,,,CRM_2
188,110,144,Captain Morgan Believe,Captain,Liqueur,700,14.96,Scott Group,North Virginiatown,NM,West,Retail,2025-05-22,36,6.46,232.56,,,,CRM_2
189,105,136,Don Julio Day,Don,Whisky,700,16.61,Garner-Ramirez,South Jefferychester,HI,West,Wholesale,2025-04-28,1,53.56,53.56,,,,CRM_2
190,103,141,Johnnie Walker Far,Johnnie,Vodka,750,43.52,Wilson LLC,West Danielleville,PA,South,Retail,2025-05-09,29,7.02,203.58,,,,CRM_2
191,104,134,Smirnoff Practice,Smirnoff,Vodka,750,15.96,Harris and Sons,Ronaldview,MP,Southeast,Retail,2025-03-30,11,78.54,863.94,,,,CRM_2
192,103,125,Captain Morgan Bit,Captain,Beer,500,4.49,"Duran, Nichols and Goodman",Justinshire,VT,South,Wholesale,2025-05-12,46,73.78,3393.88,,,,CRM_2
193,105,119,Johnnie Walker Record,Johnnie,Gin,750,25.05,Ray-Chan,East Xavier,ME,Northeast,Retail,2025-05-24,11,11.94,131.34,,,,CRM_2
194,106,102,Ciroc Character,Ciroc,Whisky,1000,20.85,Valencia-Hampton,Matthewbury,GU,Northeast,Wholesale,2025-05-25,47,7.49,352.03,,,,CRM_2
195,110,131,Guinness Go,Guinness,Beer,750,32.03,Davis LLC,Lake Jorgemouth,NE,West,Retail,2025-04-18,34,52.82,1795.88,,,,CRM_2
196,102,106,Tanqueray Cultural,Tanqueray,Gin,500,27.06,Johnson LLC,Taylorton,PA,Northeast,Retail,2025-05-24,34,69.44,2360.96,,,,CRM_2
197,110,107,Ciroc Off,Ciroc,Vodka,1000,32.12,White PLC,Lake Denise,NH,South,Wholesale,2025-05-16,10,87.57,875.7,,,,CRM_2
198,107,126,Ciroc True,Ciroc,Gin,1000,41.13,Barton-Marks,West Eric,VA,Northeast,Retail,2025-04-30,13,81.76,1062.88,,,,CRM_2
199,107,122,Johnnie Walker Themselves,Johnnie,Liqueur,750,23.94,"Schmidt, Simpson and Gomez",East Andrew,UT,West,Wholesale,2025-05-03,9,8.07,72.63,,,,CRM_2
200,102,132,Guinness Owner,Guinness,Vodka,700,25.73,Perez-Dalton,Brianchester,KS,South,Retail,2025-04-16,2,41.06,82.12,,,,CRM_2
201,107,136,Tanqueray Herself,Tanqueray,Rum,700,37.6,"Key, Jones and Hernandez",Chaneyberg,ND,Midwest,Wholesale,2025-04-15,17,51.97,883.49,,,,CRM_2
202,108,107,Baileys Church,Baileys,Vodka,1000,8.82,Nelson PLC,Martinton,NY,Northeast,Retail,2025-04-17,2,64.15,128.3,,,,CRM_2
203,103,119,Guinness Too,Guinness,Whisky,1000,31.11,Powell Ltd,Port Edwardville,VI,West,Wholesale,2025-04-26,21,23.45,492.45,,,,CRM_2
204,104,124,Ciroc Thousand,Ciroc,Rum,500,10.8,"Davis, Sanchez and Lowe",West Ryanfurt,UT,South,Wholesale,2025-04-30,11,13.03,143.33,,,,CRM_2
205,105,118,Johnnie Walker Deep,Johnnie,Beer,1000,17.89,"Jones, Snyder and Smith",East Jacqueline,NY,Southeast,Retail,2025-04-26,26,93.84,2439.84,,,,CRM_2
206,110,119,Guinness Where,Guinness,Rum,1000,6.58,Horton-Johnson,Blackville,KY,Midwest,Wholesale,2025-04-04,50,91.11,4555.5,,,,CRM_2
207,105,125,Baileys Station,Baileys,Tequila,700,31.5,Howard and Sons,Gordonberg,NM,Midwest,Retail,2025-05-15,20,55.35,1107.0,,,,CRM_2
208,101,109,Smirnoff Trial,Smirnoff,Liqueur,750,14.84,Sanchez-Rice,Ramireztown,IN,West,Wholesale,2025-04-01,15,92.6,1389.0,,,,CRM_2
209,106,133,Smirnoff Book,Smirnoff,Rum,500,32.88,Kirby LLC,North Jameschester,WI,Southeast,Retail,2025-04-13,41,30.57,1253.37,,,,CRM_2
210,106,115,Guinness House,Guinness,Vodka,1000,21.04,Sloan Group,South Tiffany,OR,West,Wholesale,2025-05-11,3,96.53,289.59,,,,CRM_2
211,105,138,Tanqueray Writer,Tanqueray,Beer,700,6.07,Mann-Perez,East Gabriellebury,AZ,Midwest,Retail,2025-04-14,41,98.42,4035.22,,,,CRM_2
212,108,114,Guinness White,Guinness,Whisky,500,35.44,Roberts and Sons,East Reneeborough,PR,Midwest,Wholesale,2025-05-13,14,63.89,894.46,,,,CRM_2
213,102,126,Captain Morgan Pm,Captain,Beer,500,11.57,Duarte-Gutierrez,Codyfurt,NM,South,Retail,2025-04-17,2,43.63,87.26,,,,CRM_2
214,106,145,Tanqueray Onto,Tanqueray,Vodka,500,15.89,"Mcclure, Miller and Schmidt",Benjaminfurt,OR,West,Wholesale,2025-05-14,15,11.87,178.05,,,,CRM_2
215,103,120,Ciroc Power,Ciroc,Liqueur,500,33.36,"Morales, Lee and Kent",Peterchester,DC,West,Wholesale,2025-05-16,3,66.63,199.89,,,,CRM_2
216,101,124,Baileys Direction,Baileys,Liqueur,700,25.68,Williams-Rodriguez,Jacksonstad,LA,Southeast,Wholesale,2025-05-09,29,16.54,479.66,,,,CRM_2
217,106,150,Ciroc One,Ciroc,Liqueur,700,38.66,Romero LLC,North Kaylafurt,SC,Southeast,Wholesale,2025-05-06,19,14.47,274.93,,,,CRM_2
218,106,118,Johnnie Walker Story,Johnnie,Rum,500,10.86,"Clay, Johnson and Byrd",Charlesmouth,PR,Midwest,Wholesale,2025-04-14,36,96.66,3479.76,,,,CRM_2
219,104,144,Guinness Suggest,Guinness,Whisky,500,31.94,Martinez Group,New Jamie,SD,Southeast,Wholesale,2025-05-07,22,28.19,620.18,,,,CRM_2
220,106,133,Don Julio Worry,Don,Beer,1000,39.63,Vasquez-Buchanan,West Kathleen,MO,Southeast,Retail,2025-04-20,27,84.68,2286.36,,,,CRM_2
221,101,101,Guinness Rich,Guinness,Vodka,700,36.33,Mcclain Group,New Nicholas,NH,Northeast,Wholesale,2025-04-16,33,63.05,2080.65,,,,CRM_2
222,105,137,Captain Morgan Several,Captain,Liqueur,700,32.13,Berry-Lambert,North Kenneth,KS,Northeast,Wholesale,2025-03-28,45,31.69,1426.05,,,,CRM_2
223,109,139,Don Julio Voice,Don,Beer,1000,41.94,Smith-Wilkinson,New Richard,CA,West,Retail,2025-05-10,26,90.25,2346.5,,,,CRM_2
224,103,140,Ciroc Politics,Ciroc,Liqueur,1000,17.83,Bartlett LLC,Stevenfort,VI,Northeast,Wholesale,2025-05-23,13,19.58,254.54,,,,CRM_2
225,101,108,Don Julio Medical,Don,Gin,750,20.44,Anderson Inc,North Kaylatown,FM,Southeast,Wholesale,2025-04-04,30,84.55,2536.5,,,,CRM_2
226,101,107,Johnnie Walker Involve,Johnnie,Beer,750,12.69,Donaldson-Mathews,Port Ronnieland,NC,Midwest,Retail,2025-05-06,20,87.55,1751.0,,,,CRM_2
227,110,134,Smirnoff Government,Smirnoff,Whisky,1000,30.56,"Martin, Chandler and Jensen",West Caitlinport,VA,Northeast,Retail,2025-04-18,11,94.57,1040.27,,,,CRM_2
228,110,106,Don Julio Face,Don,Liqueur,700,41.98,"Mcgrath, Cox and Eaton",Williamburgh,MD,West,Retail,2025-03-30,8,89.0,712.0,,,,CRM_2
229,101,106,Captain Morgan Improve,Captain,Rum,1000,43.91,Mcguire-Owen,Johnsonside,HI,Midwest,Retail,2025-05-22,5,64.23,321.15,,,,CRM_2
230,104,123,Captain Morgan Child,Captain,Whisky,500,11.08,Carter-Wade,Brookeland,DC,West,Wholesale,2025-04-28,30,74.85,2245.5,,,,CRM_2
231,105,115,Guinness Happy,Guinness,Beer,750,26.24,Graham-Sawyer,Lindseyfurt,RI,Midwest,Wholesale,2025-05-06,44,98.82,4348.08,,,,CRM_2
232,107,111,Guinness Official,Guinness,Tequila,700,7.03,Wheeler-Cuevas,Sherryshire,LA,South,Wholesale,2025-04-07,14,60.11,841.54,,,,CRM_2
233,103,109,Guinness Single,Guinness,Beer,700,40.47,Barry-Abbott,Sydneyport,WA,Midwest,Wholesale,2025-03-31,15,32.22,483.3,,,,CRM_2
234,110,149,Baileys Other,Baileys,Whisky,750,16.33,"Tran, Allen and Wright",South Michaelshire,ME,Southeast,Retail,2025-04-15,50,23.16,1158.0,,,,CRM_2
235,102,110,Guinness Send,Guinness,Whisky,750,32.03,Brown-Lutz,Vickiborough,MD,Northeast,Wholesale,2025-04-29,27,38.43,1037.61,,,,CRM_2
236,105,142,Don Julio Body,Don,Tequila,1000,12.92,Gutierrez LLC,Lake Angelashire,WI,Northeast,Wholesale,2025-05-26,26,43.58,1133.08,,,,CRM_2
237,108,145,Smirnoff Rather,Smirnoff,Tequila,1000,19.17,"Hays, Herrera and White",East Aaronberg,WA,Midwest,Retail,2025-04-25,48,85.93,4124.64,,,,CRM_2
238,106,113,Ciroc Word,Ciroc,Liqueur,700,38.04,Paul Inc,West Charlesside,MS,West,Wholesale,2025-04-17,40,62.89,2515.6,,,,CRM_2
239,101,147,Don Julio Century,Don,Beer,1000,12.61,Curtis and Sons,West Kevinton,OH,Midwest,Retail,2025-04-07,47,68.48,3218.56,,,,CRM_2
240,103,110,Guinness Try,Guinness,Vodka,1000,41.36,"Collins, Montgomery and Reeves",New Ryantown,UT,Southeast,Retail,2025-04-16,14,63.13,883.82,,,,CRM_2
241,103,101,Ciroc Throughout,Ciroc,Tequila,1000,28.88,Harris LLC,Port Grantburgh,VI,Northeast,Wholesale,2025-05-22,16,52.07,833.12,,,,CRM_2
242,105,135,Captain Morgan Camera,Captain,Vodka,500,17.1,Russell LLC,West Roberttown,AS,Midwest,Retail,2025-04-18,36,16.14,581.04,,,,CRM_2
243,102,124,Smirnoff Become,Smirnoff,Vodka,500,8.52,"Garcia, Gray and Moreno",North Spencerborough,RI,South,Retail,2025-04-04,24,95.12,2282.88,,,,CRM_2
244,106,114,Ciroc But,Ciroc,Whisky,750,7.45,"Butler, Mcgrath and Joseph",Wallaceborough,ME,Midwest,Wholesale,2025-04-07,37,10.47,387.39,,,,CRM_2
245,104,108,Smirnoff Can,Smirnoff,Rum,1000,29.56,"Chapman, Barton and Fleming",North Matthew,AS,Southeast,Wholesale,2025-05-24,10,40.72,407.2,,,,CRM_2
246,101,134,Don Julio Imagine,Don,Rum,750,24.32,English-Fitzgerald,Christopherchester,SD,Midwest,Retail,2025-05-20,9,35.49,319.41,,,,CRM_2
247,108,110,Baileys Interest,Baileys,Rum,750,26.27,Davidson-Holloway,Dennisland,MI,Northeast,Retail,2025-04-22,38,28.05,1065.9,,,,CRM_2
248,109,150,Don Julio Almost,Don,Liqueur,1000,41.78,Watts Ltd,Rachelville,AZ,Southeast,Retail,2025-05-14,34,15.77,536.18,,,,CRM_2
249,110,116,Ciroc Law,Ciroc,Gin,700,20.4,Fuentes-Wilson,Moralesstad,AS,South,Retail,2025-05-09,27,30.12,813.24,,,,CRM_2
250,108,120,Baileys Force,Baileys,Whisky,500,19.56,"Smith, Martin and Haynes",East Joseph,MA,Midwest,Wholesale,2025-04-13,21,65.51,1375.71,,,,CRM_2
251,102,149,Guinness If,Guinness,Liqueur,1000,35.01,Hopkins-Baker,North Marthaside,VI,Midwest,Wholesale,2025-04-24,11,44.05,484.55,,,,CRM_2
252,105,125,Baileys Fire,Baileys,Gin,750,7.44,Cowan Inc,West Stephanie,MD,Midwest,Wholesale,2025-04-03,48,33.73,1619.04,,,,CRM_2
253,110,140,Ciroc Very,Ciroc,Gin,750,38.52,Garcia Ltd,East Patrickfort,WI,South,Retail,2025-05-01,19,93.64,1779.16,,,,CRM_2
254,103,124,Guinness Short,Guinness,Whisky,1000,42.95,"Martinez, Weiss and Young",Williamland,MP,Northeast,Wholesale,2025-04-29,7,35.73,250.11,,,,CRM_2
255,101,129,Tanqueray Particular,Tanqueray,Whisky,700,7.47,"Martin, Miller and Knapp",Blackwelltown,RI,South,Retail,2025-05-25,8,90.99,727.92,,,,CRM_2
256,101,114,Ciroc Among,Ciroc,Whisky,700,14.89,"Phillips, Webster and Hunt",Guzmanmouth,FM,Midwest,Retail,2025-05-17,20,73.65,1473.0,,,,CRM_2
257,103,105,Captain Morgan Democratic,Captain,Gin,1000,31.22,"Petty, Price and Smith",North Roger,WV,West,Retail,2025-04-26,38,48.82,1855.16,,,,CRM_2
258,105,129,Johnnie Walker Health,Johnnie,Tequila,1000,33.32,Torres-Moreno,North Jamesfurt,AS,Southeast,Retail,2025-05-04,42,22.9,961.8,,,,CRM_2
259,108,130,Ciroc Check,Ciroc,Gin,750,40.46,"Boyd, Maldonado and Padilla",New Susan,NC,West,Wholesale,2025-05-10,7,44.54,311.78,,,,CRM_2
260,108,110,Ciroc Particularly,Ciroc,Liqueur,500,42.08,Beck Ltd,New Joseph,NM,Northeast,Wholesale,2025-05-22,41,16.04,657.64,,,,CRM_2
261,101,141,Guinness Positive,Guinness,Whisky,750,6.68,Mcknight Group,New Kenneth,MN,West,Wholesale,2025-05-11,7,32.32,226.24,,,,CRM_2
262,109,134,Smirnoff Part,Smirnoff,Gin,500,6.23,Bailey-Brooks,North Josefurt,CO,Midwest,Retail,2025-04-13,8,60.09,480.72,,,,CRM_2
263,106,112,Smirnoff Win,Smirnoff,Vodka,1000,42.58,"Johnson, Clark and Terry",Brianville,AZ,West,Retail,2025-05-23,10,37.56,375.6,,,,CRM_2
264,109,121,Don Julio True,Don,Tequila,700,27.61,"Reed, Rodriguez and Cowan",New Brittany,OK,West,Wholesale,2025-04-07,2,96.98,193.96,,,,CRM_2
265,104,148,Captain Morgan Opportunity,Captain,Beer,1000,9.03,Quinn Group,East Stefanietown,WY,Midwest,Retail,2025-04-28,47,47.86,2249.42,,,,CRM_2
266,107,146,Tanqueray Total,Tanqueray,Whisky,700,40.69,"Dunn, Garner and Rodriguez",Thompsontown,AR,South,Retail,2025-05-14,24,93.09,2234.16,,,,CRM_2
267,108,104,Captain Morgan Standard,Captain,Rum,1000,12.66,"Scott, Mcdaniel and Santos",Kylemouth,MH,West,Wholesale,2025-04-06,39,24.73,964.47,,,,CRM_2
268,103,112,Don Julio These,Don,Whisky,700,13.03,Stout and Sons,Elizabethmouth,DC,Southeast,Retail,2025-04-05,4,91.25,365.0,,,,CRM_2
269,105,124,Don Julio Audience,Don,Beer,500,19.49,Gardner LLC,Mccoyport,GA,Northeast,Retail,2025-05-05,46,13.83,636.18,,,,CRM_2
270,105,133,Smirnoff Though,Smirnoff,Vodka,1000,25.06,Ross Group,North Markshire,MI,Southeast,Retail,2025-03-31,41,95.83,3929.03,,,,CRM_2
271,105,150,Baileys Possible,Baileys,Vodka,1000,41.18,"Williams, Mccarthy and Foster",Port Christopherland,MO,Northeast,Wholesale,2025-04-03,3,59.72,179.16,,,,CRM_2
272,107,149,Baileys Last,Baileys,Tequila,750,13.81,Johnson-Moyer,Kelleyside,GU,West,Wholesale,2025-04-04,22,98.89,2175.58,,,,CRM_2
273,105,120,Johnnie Walker Media,Johnnie,Beer,1000,18.49,Armstrong Ltd,Curtisstad,NM,Northeast,Wholesale,2025-05-21,22,22.17,487.74,,,,CRM_2
274,110,115,Captain Morgan Laugh,Captain,Rum,1000,11.76,Kaiser-Brown,Jacobborough,IN,South,Retail,2025-04-29,20,54.65,1093.0,,,,CRM_2
275,107,105,Guinness Less,Guinness,Rum,1000,25.78,"Wright, Smith and Clay",Lake Stacy,NV,Southeast,Retail,2025-04-09,43,10.47,450.21,,,,CRM_2
276,103,147,Guinness Computer,Guinness,Vodka,750,27.43,"Moore, Carter and Woods",Lake Johnburgh,NH,Midwest,Wholesale,2025-05-18,45,54.15,2436.75,,,,CRM_2
277,110,106,Ciroc Side,Ciroc,Gin,1000,42.73,"Shepherd, Norris and White",Lake Alejandro,MP,South,Wholesale,2025-04-30,2,19.72,39.44,,,,CRM_2
278,107,111,Don Julio Skill,Don,Tequila,750,42.09,Khan Ltd,Jonesstad,VI,South,Wholesale,2025-05-09,18,41.7,750.6,,,,CRM_2
279,102,143,Guinness Congress,Guinness,Beer,700,30.98,"Freeman, Salas and Cook",West Kathymouth,MA,Northeast,Retail,2025-05-11,30,95.11,2853.3,,,,CRM_2
280,108,143,Baileys Thought,Baileys,Tequila,700,40.81,Armstrong-Stewart,Lake Mollystad,WI,Southeast,Retail,2025-05-12,30,73.2,2196.0,,,,CRM_2
281,101,109,Captain Morgan According,Captain,Tequila,1000,44.37,Luna and Sons,West Jared,ND,Northeast,Wholesale,2025-04-29,47,44.93,2111.71,,,,CRM_2
282,105,115,Guinness Image,Guinness,Tequila,750,17.59,"Sawyer, Watson and Fox",New James,IN,Northeast,Retail,2025-05-12,32,79.11,2531.52,,,,CRM_2
283,107,148,Ciroc Sure,Ciroc,Gin,750,35.44,James Group,New Amanda,AZ,West,Wholesale,2025-04-10,20,36.35,727.0,,,,CRM_2
284,105,115,Tanqueray There,Tanqueray,Liqueur,750,35.85,Colon Group,East Gary,WA,West,Wholesale,2025-05-26,31,80.85,2506.35,,,,CRM_2
285,101,124,Guinness Present,Guinness,Rum,750,17.29,Cole-Rice,South Crystal,AL,Midwest,Retail,2025-04-25,16,45.96,735.36,,,,CRM_2
286,106,148,Tanqueray Owner,Tanqueray,Whisky,1000,28.88,Leonard Inc,North Shawnchester,MP,Southeast,Retail,2025-04-11,9,84.92,764.28,,,,CRM_2
287,104,132,Ciroc Hot,Ciroc,Vodka,700,16.15,Boone Ltd,Bradytown,MN,South,Wholesale,2025-04-03,6,76.2,457.2,,,,CRM_2
288,107,123,Johnnie Walker Learn,Johnnie,Whisky,1000,25.52,"Roberson, Black and George",Lopezstad,KY,Northeast,Wholesale,2025-05-14,28,29.06,813.68,,,,CRM_2
289,101,130,Baileys Government,Baileys,Vodka,1000,24.75,Price and Sons,Wolfeton,PA,Southeast,Wholesale,2025-04-03,46,72.67,3342.82,,,,CRM_2
290,102,137,Don Julio Lawyer,Don,Rum,700,19.22,Chase and Sons,Heatherfurt,TN,South,Retail,2025-04-23,38,26.05,989.9,,,,CRM_2
291,108,136,Smirnoff Turn,Smirnoff,Liqueur,1000,18.91,Arellano-Moore,Lake Maryton,VI,Midwest,Retail,2025-04-11,37,64.17,2374.29,,,,CRM_2
292,109,130,Tanqueray Range,Tanqueray,Beer,500,23.71,Fox-Roberts,Chelseachester,TX,West,Retail,2025-05-26,49,33.67,1649.83,,,,CRM_2
293,101,108,Tanqueray South,Tanqueray,Liqueur,500,40.27,Park-Velazquez,Alexandermouth,DE,Midwest,Retail,2025-05-12,33,99.04,3268.32,,,,CRM_2
294,104,130,Ciroc Trouble,Ciroc,Whisky,1000,42.53,Martinez-Nelson,Nancytown,AS,South,Retail,2025-05-13,12,45.81,549.72,,,,CRM_2
295,101,139,Captain Morgan Project,Captain,Liqueur,700,38.52,"Mclaughlin, Benson and White",Courtneyton,IA,West,Retail,2025-05-10,26,90.57,2354.82,,,,CRM_2
296,110,133,Johnnie Walker Less,Johnnie,Gin,500,26.46,Hopkins-Miller,East Maryport,VT,South,Wholesale,2025-05-09,10,11.97,119.7,,,,CRM_2
297,108,125,Tanqueray Capital,Tanqueray,Whisky,500,39.76,Fernandez-Hebert,West Sara,AR,West,Retail,2025-04-14,41,82.62,3387.42,,,,CRM_2
298,104,140,Tanqueray Agree,Tanqueray,Whisky,500,36.92,Moss LLC,South Michaelchester,VI,Midwest,Wholesale,2025-04-17,34,22.95,780.3,,,,CRM_2
299,105,111,Don Julio Into,Don,Whisky,700,32.17,"Martin, Davis and Wade",North Alexisport,GU,South,Retail,2025-04-01,22,34.37,756.14,,,,CRM_2
300,109,139,Baileys Law,Baileys,Liqueur,750,22.59,"Mitchell, Anderson and Gray",Nortonburgh,IL,Northeast,Retail,2025-04-07,26,71.84,1867.84,,,,CRM_2
301,104,118,Tanqueray Method,Tanqueray,Beer,700,28.41,Butler-Mendez,East Michael,VA,Northeast,Retail,2025-05-12,46,53.94,2481.24,,,,CRM_2
302,108,141,Don Julio Change,Don,Rum,500,13.22,Dawson-Terry,New Pamela,MO,Northeast,Retail,2025-05-16,21,53.38,1120.98,,,,CRM_2
303,105,122,Guinness Charge,Guinness,Rum,500,35.51,Harris Inc,New Davidside,MO,West,Wholesale,2025-04-13,49,91.24,4470.76,,,,CRM_2
304,106,110,Ciroc Often,Ciroc,Rum,700,42.18,Barton and Sons,Wyattport,FL,West,Wholesale,2025-05-08,30,77.06,2311.8,,,,CRM_2
305,105,102,Smirnoff Protect,Smirnoff,Rum,500,10.29,"Parks, Hart and Giles",Lake Christopher,NH,West,Wholesale,2025-05-25,46,39.56,1819.76,,,,CRM_2
306,108,139,Tanqueray Whose,Tanqueray,Rum,700,11.4,"Norman, Garcia and Wilson",Lake Brandon,UT,Northeast,Wholesale,2025-05-11,33,12.24,403.92,,,,CRM_2
307,107,132,Don Julio Too,Don,Vodka,1000,22.35,Adams-Russell,East Kathryn,AK,Northeast,Wholesale,2025-05-17,15,6.42,96.3,,,,CRM_2
308,108,123,Ciroc Purpose,Ciroc,Vodka,700,15.19,Holder Group,Ginamouth,TN,Southeast,Retail,2025-05-15,39,56.66,2209.74,,,,CRM_2
309,104,148,Johnnie Walker Skill,Johnnie,Tequila,1000,8.53,Jensen PLC,West Brandymouth,ID,Northeast,Wholesale,2025-05-14,20,64.49,1289.8,,,,CRM_2
310,101,145,Baileys Picture,Baileys,Whisky,1000,42.77,Schultz-Perez,North Sandratown,KY,South,Wholesale,2025-04-03,45,8.16,367.2,,,,CRM_2
311,102,138,Johnnie Walker Major,Johnnie,Tequila,700,6.22,"Wilcox, Holden and Mcdonald",New David,IN,Southeast,Wholesale,2025-05-07,7,53.82,376.74,,,,CRM_2
312,104,103,Baileys Especially,Baileys,Tequila,750,8.07,Kelly Group,Juanton,AK,Northeast,Wholesale,2025-05-23,36,85.52,3078.72,,,,CRM_2
313,102,142,Tanqueray Offer,Tanqueray,Tequila,750,23.1,"Oneill, Taylor and Salinas",Anthonyborough,DC,Midwest,Retail,2025-05-08,41,96.05,3938.05,,,,CRM_2
314,102,124,Don Julio Many,Don,Whisky,1000,38.56,"Donovan, Dunn and Ruiz",South Andrew,DE,West,Wholesale,2025-05-20,13,98.99,1286.87,,,,CRM_2
315,109,149,Tanqueray War,Tanqueray,Vodka,750,20.14,"Soto, Rodgers and Harris",Kristieside,CA,Midwest,Retail,2025-05-24,1,14.49,14.49,,,,CRM_2
316,103,128,Ciroc Hundred,Ciroc,Liqueur,500,24.97,Houston Inc,Maciasberg,NE,West,Retail,2025-04-21,46,38.58,1774.68,,,,CRM_2
317,101,137,Captain Morgan Guess,Captain,Vodka,700,36.25,Hill and Sons,Kennethshire,NH,West,Wholesale,2025-05-13,36,57.03,2053.08,,,,CRM_2
318,108,144,Guinness Book,Guinness,Liqueur,700,28.18,"Allen, Wheeler and Reid",West Savannah,NE,Northeast,Retail,2025-04-01,49,58.88,2885.12,,,,CRM_2
319,108,147,Captain Morgan Each,Captain,Whisky,1000,13.38,"Woods, Le and Ramirez",Port Fernandoville,ID,Southeast,Retail,2025-05-07,5,87.26,436.3,,,,CRM_2
320,105,107,Smirnoff Use,Smirnoff,Rum,700,9.59,Castillo LLC,Stevenmouth,SD,Northeast,Retail,2025-05-14,32,72.44,2318.08,,,,CRM_2
321,109,104,Tanqueray Teacher,Tanqueray,Vodka,500,9.99,"Hart, Collins and Stevenson",Chapmanshire,WI,Southeast,Wholesale,2025-04-28,3,52.22,156.66,,,,CRM_2
322,104,108,Baileys Forget,Baileys,Vodka,700,32.16,"Beasley, Olson and Garza",Lake Stephanieport,NE,Midwest,Wholesale,2025-04-01,3,11.09,33.27,,,,CRM_2
323,103,136,Johnnie Walker Mention,Johnnie,Vodka,750,12.72,Peters-Estes,West Jeffreyland,FL,Midwest,Retail,2025-05-20,38,59.37,2256.06,,,,CRM_2
324,102,105,Don Julio Big,Don,Liqueur,500,44.6,Lewis-Smith,New Ryanfurt,MD,Southeast,Wholesale,2025-04-26,45,34.62,1557.9,,,,CRM_2
325,105,137,Baileys Political,Baileys,Tequila,500,33.26,"Foster, Pope and Harding",Johnborough,OK,South,Wholesale,2025-04-23,12,32.0,384.0,,,,CRM_2
326,109,127,Guinness Under,Guinness,Liqueur,500,19.39,Chen and Sons,South Laura,OR,Southeast,Retail,2025-05-19,24,57.49,1379.76,,,,CRM_2
327,110,146,Guinness Along,Guinness,Vodka,750,40.95,Perez LLC,West Hunterbury,AK,Southeast,Retail,2025-05-14,10,72.4,724.0,,,,CRM_2
328,102,106,Johnnie Walker Necessary,Johnnie,Whisky,700,27.6,"Smith, Goodman and Johnson",Valdezfort,SC,West,Wholesale,2025-05-24,21,52.15,1095.15,,,,CRM_2
329,108,114,Smirnoff Anything,Smirnoff,Liqueur,1000,4.01,Ward and Sons,Brianfort,WY,South,Retail,2025-05-16,31,60.49,1875.19,,,,CRM_2
330,103,134,Smirnoff Quickly,Smirnoff,Liqueur,500,28.1,Cruz LLC,Martinezside,VT,Midwest,Retail,2025-04-09,34,44.4,1509.6,,,,CRM_2
331,103,126,Ciroc Top,Ciroc,Tequila,500,29.0,"Davies, Thompson and Brown",New Jasmine,MT,South,Retail,2025-03-29,47,49.55,2328.85,,,,CRM_2
332,108,107,Smirnoff Work,Smirnoff,Gin,1000,32.72,Espinoza-Morris,Johnfurt,ND,South,Wholesale,2025-04-10,15,89.09,1336.35,,,,CRM_2
333,110,124,Smirnoff Else,Smirnoff,Tequila,1000,7.39,Wood-Hood,North Ericfort,RI,South,Wholesale,2025-04-03,33,99.94,3298.02,,,,CRM_2
334,109,147,Don Julio Call,Don,Tequila,750,20.59,French-Gross,Frankbury,GA,West,Wholesale,2025-03-28,32,95.99,3071.68,,,,CRM_2
335,105,134,Don Julio Develop,Don,Beer,700,34.56,"Salazar, Jackson and Bradley",Lake Susanland,MO,South,Retail,2025-04-28,31,56.07,1738.17,,,,CRM_2
336,109,130,Guinness Road,Guinness,Vodka,750,12.68,Cole and Sons,Owensstad,GU,Southeast,Retail,2025-05-17,26,46.54,1210.04,,,,CRM_2
337,101,139,Baileys Fight,Baileys,Rum,750,5.82,"Sanders, Leonard and Meyer",Lake Charlesville,OR,West,Wholesale,2025-05-08,1,52.56,52.56,,,,CRM_2
338,107,144,Ciroc Never,Ciroc,Tequila,1000,41.4,Robbins Group,East Williamview,NY,South,Wholesale,2025-04-09,43,87.32,3754.76,,,,CRM_2
